job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI11251,Head of AI,117224,JPY,12894640,SE,FT,Japan,S,South Africa,100,"AWS, R, PyTorch, Java, SQL",Bachelor,5,Media,2024-05-22,2024-06-16,2113,7.6,Digital Transformation LLC
AI11252,Computer Vision Engineer,100484,CAD,125605,MI,FL,Canada,L,Canada,50,"Java, Hadoop, PyTorch, AWS, TensorFlow",PhD,3,Consulting,2024-02-20,2024-04-02,2263,6.1,DeepTech Ventures
AI11253,AI Software Engineer,124618,CHF,112156,EN,PT,Switzerland,L,Switzerland,50,"Git, Python, R, Statistics",PhD,0,Transportation,2024-09-14,2024-10-05,1843,9.9,Future Systems
AI11254,AI Product Manager,191724,USD,191724,EX,FL,Ireland,S,Ireland,50,"Python, Hadoop, Spark, Docker",PhD,18,Education,2024-03-26,2024-06-01,2039,9.3,Machine Intelligence Group
AI11255,ML Ops Engineer,97569,USD,97569,EN,CT,Denmark,M,Denmark,100,"NLP, Statistics, SQL, PyTorch, Linux",Master,0,Education,2024-02-12,2024-03-25,2263,9.5,TechCorp Inc
AI11256,Computer Vision Engineer,118684,USD,118684,SE,CT,Finland,L,Finland,100,"Scala, Python, Statistics, Linux",PhD,9,Manufacturing,2024-08-29,2024-10-17,1785,6,DeepTech Ventures
AI11257,Deep Learning Engineer,80305,CHF,72275,EN,FL,Switzerland,S,Switzerland,50,"Git, GCP, SQL, Spark, Docker",PhD,1,Healthcare,2024-10-22,2024-12-02,1862,6.3,Machine Intelligence Group
AI11258,Principal Data Scientist,214921,USD,214921,EX,CT,Sweden,S,India,100,"Kubernetes, AWS, GCP, Git, Spark",PhD,17,Retail,2024-02-01,2024-03-15,1894,6,Predictive Systems
AI11259,AI Architect,178983,CHF,161085,SE,PT,Switzerland,L,Germany,100,"Java, TensorFlow, Hadoop",Associate,9,Transportation,2024-11-26,2024-12-30,1204,9.5,Algorithmic Solutions
AI11260,AI Product Manager,78327,USD,78327,MI,PT,Finland,L,Finland,50,"Spark, AWS, SQL, Tableau",Associate,4,Finance,2025-02-14,2025-03-28,2387,6.1,Predictive Systems
AI11261,Robotics Engineer,85793,USD,85793,EN,FL,Denmark,S,Denmark,0,"AWS, Java, GCP, PyTorch",Associate,0,Telecommunications,2024-07-25,2024-09-09,866,7.7,Predictive Systems
AI11262,AI Specialist,80644,EUR,68547,EN,FT,Netherlands,L,Netherlands,50,"Git, GCP, Java, Python, Computer Vision",Master,1,Energy,2025-04-08,2025-05-24,2017,6,DataVision Ltd
AI11263,AI Specialist,123929,SGD,161108,MI,CT,Singapore,L,Singapore,50,"PyTorch, TensorFlow, Mathematics, Deep Learning, Git",Bachelor,2,Automotive,2024-05-08,2024-06-25,1499,8.7,Algorithmic Solutions
AI11264,AI Research Scientist,108923,USD,108923,MI,FT,Finland,L,New Zealand,0,"Linux, Docker, Deep Learning, PyTorch",Master,4,Media,2024-09-28,2024-11-21,2273,9.3,AI Innovations
AI11265,Machine Learning Engineer,140940,USD,140940,SE,FL,South Korea,L,South Korea,50,"R, PyTorch, Computer Vision",Bachelor,9,Media,2024-10-03,2024-11-11,1587,8.4,Cognitive Computing
AI11266,NLP Engineer,315420,CHF,283878,EX,PT,Switzerland,L,Switzerland,100,"MLOps, SQL, PyTorch, Linux",PhD,13,Education,2024-10-14,2024-12-14,1791,9.4,TechCorp Inc
AI11267,Head of AI,71258,CAD,89073,EN,FL,Canada,M,Thailand,50,"GCP, Spark, Azure, PyTorch",Master,1,Technology,2024-05-29,2024-07-22,2017,5.9,Digital Transformation LLC
AI11268,Data Engineer,105428,JPY,11597080,MI,PT,Japan,L,Japan,0,"SQL, Python, Java, Tableau, TensorFlow",Associate,4,Technology,2025-03-29,2025-04-29,1302,5.6,Future Systems
AI11269,Data Scientist,167067,EUR,142007,EX,PT,France,L,Hungary,50,"Linux, PyTorch, Git, AWS, Java",Associate,12,Retail,2025-03-24,2025-04-15,1311,9.3,DeepTech Ventures
AI11270,Computer Vision Engineer,75062,USD,75062,EN,FT,Denmark,S,Denmark,50,"AWS, TensorFlow, Computer Vision, NLP",PhD,0,Gaming,2024-04-26,2024-06-17,2110,7,Cognitive Computing
AI11271,Computer Vision Engineer,54168,USD,54168,EX,FL,India,M,India,100,"Scala, PyTorch, Computer Vision, TensorFlow",PhD,10,Education,2024-04-09,2024-05-17,1658,7.9,Cognitive Computing
AI11272,Data Analyst,61930,SGD,80509,EN,PT,Singapore,M,Singapore,0,"Git, Computer Vision, SQL, Python, MLOps",Master,0,Consulting,2024-11-25,2025-01-08,1655,7.3,AI Innovations
AI11273,AI Product Manager,148519,EUR,126241,EX,PT,Austria,M,Austria,100,"Computer Vision, Data Visualization, Python",Master,11,Gaming,2025-04-27,2025-05-21,669,7.5,Smart Analytics
AI11274,Deep Learning Engineer,199528,USD,199528,EX,PT,Norway,S,Norway,100,"Python, Git, Computer Vision, TensorFlow",PhD,12,Finance,2024-02-08,2024-03-17,544,6.2,Quantum Computing Inc
AI11275,AI Architect,53596,USD,53596,EX,FL,India,S,India,50,"Azure, MLOps, Statistics, PyTorch, Computer Vision",Associate,11,Gaming,2024-11-09,2024-12-30,2407,9.4,Autonomous Tech
AI11276,Head of AI,97034,USD,97034,EN,CT,Denmark,M,Denmark,50,"PyTorch, Kubernetes, Deep Learning, Linux, Azure",Master,0,Media,2024-05-24,2024-07-01,1585,5.5,Cognitive Computing
AI11277,ML Ops Engineer,102547,AUD,138438,SE,FT,Australia,S,Australia,100,"Deep Learning, Python, Hadoop",Bachelor,5,Telecommunications,2024-05-07,2024-07-10,1872,7.2,Smart Analytics
AI11278,Machine Learning Engineer,63599,SGD,82679,EN,FT,Singapore,M,Singapore,50,"NLP, SQL, MLOps",Bachelor,1,Manufacturing,2024-10-17,2024-12-12,1319,6.6,Cloud AI Solutions
AI11279,Computer Vision Engineer,93730,EUR,79671,MI,FL,Austria,L,Austria,100,"Scala, Python, Mathematics, Kubernetes, Spark",Bachelor,4,Automotive,2024-11-08,2024-12-08,1254,6.8,DataVision Ltd
AI11280,AI Architect,205424,USD,205424,SE,FL,United States,L,Austria,100,"Data Visualization, Hadoop, Scala, PyTorch, Spark",Associate,7,Gaming,2024-04-03,2024-05-20,2330,8.7,Cognitive Computing
AI11281,Computer Vision Engineer,88065,USD,88065,EN,FL,Denmark,S,Denmark,100,"Linux, R, PyTorch, TensorFlow, Spark",Bachelor,1,Gaming,2025-03-23,2025-04-28,2085,5.6,Cloud AI Solutions
AI11282,ML Ops Engineer,115890,USD,115890,SE,FL,Israel,M,Israel,50,"PyTorch, GCP, Git",Master,9,Transportation,2024-11-04,2024-12-13,1762,7.5,AI Innovations
AI11283,Data Analyst,233264,SGD,303243,EX,CT,Singapore,S,Singapore,100,"Kubernetes, Scala, Tableau, Deep Learning",Associate,11,Telecommunications,2024-06-15,2024-08-03,814,6.1,Digital Transformation LLC
AI11284,AI Consultant,85232,EUR,72447,MI,FT,France,M,France,100,"Linux, Scala, Statistics, Python",PhD,3,Energy,2024-10-01,2024-11-26,2152,9.3,Predictive Systems
AI11285,AI Product Manager,125339,CHF,112805,MI,CT,Switzerland,M,Switzerland,0,"Python, Mathematics, Docker",PhD,2,Retail,2025-02-19,2025-05-02,1397,9.6,DataVision Ltd
AI11286,Research Scientist,185360,USD,185360,EX,CT,Ireland,L,Ireland,50,"NLP, Kubernetes, Docker, Python",Master,16,Retail,2024-01-23,2024-02-18,1618,7.8,Neural Networks Co
AI11287,Head of AI,106629,EUR,90635,MI,CT,France,L,France,0,"Data Visualization, Python, Azure, Scala",Bachelor,3,Retail,2025-02-06,2025-04-10,1496,8.7,Cloud AI Solutions
AI11288,Computer Vision Engineer,97894,USD,97894,EX,PT,India,L,India,0,"Scala, Java, Linux, R, SQL",PhD,13,Gaming,2025-01-01,2025-01-26,1062,9.3,Digital Transformation LLC
AI11289,Research Scientist,79189,USD,79189,EX,PT,India,M,Canada,50,"Java, Kubernetes, Scala",Master,12,Consulting,2024-05-06,2024-07-03,2204,9,Advanced Robotics
AI11290,AI Consultant,89489,JPY,9843790,MI,CT,Japan,L,Japan,50,"Docker, SQL, PyTorch",PhD,3,Retail,2024-11-24,2025-01-17,1809,6.4,AI Innovations
AI11291,Head of AI,119280,USD,119280,MI,CT,Israel,L,Netherlands,0,"Docker, Spark, Kubernetes, Scala, Mathematics",PhD,2,Manufacturing,2024-02-28,2024-05-05,716,7.1,DeepTech Ventures
AI11292,Robotics Engineer,219065,EUR,186205,EX,FT,Germany,S,Germany,0,"Python, Spark, Tableau",Associate,16,Manufacturing,2024-02-21,2024-03-13,800,7.6,TechCorp Inc
AI11293,Head of AI,218346,SGD,283850,EX,PT,Singapore,S,Singapore,50,"TensorFlow, Linux, GCP, Computer Vision, Deep Learning",Master,15,Finance,2024-05-22,2024-07-24,1652,9.7,Algorithmic Solutions
AI11294,AI Specialist,154420,SGD,200746,SE,CT,Singapore,M,Singapore,100,"Python, Git, Spark, Scala, Azure",Associate,7,Technology,2024-04-21,2024-06-29,645,8.8,Neural Networks Co
AI11295,AI Specialist,126566,USD,126566,SE,PT,Denmark,S,Norway,50,"Python, Data Visualization, Statistics",Bachelor,6,Consulting,2025-01-05,2025-01-28,1877,6.3,Cognitive Computing
AI11296,NLP Engineer,67525,AUD,91159,EN,FT,Australia,S,Australia,100,"Python, TensorFlow, Linux, AWS",Master,0,Gaming,2024-02-07,2024-04-03,1711,9.2,Digital Transformation LLC
AI11297,Research Scientist,130551,SGD,169716,SE,PT,Singapore,M,Singapore,0,"SQL, Kubernetes, Python, MLOps, Scala",Master,8,Telecommunications,2025-02-03,2025-03-04,890,7.7,Machine Intelligence Group
AI11298,Robotics Engineer,67815,USD,67815,EN,FL,Sweden,L,Sweden,0,"GCP, Scala, Kubernetes, Deep Learning",Master,1,Real Estate,2024-06-15,2024-07-30,2103,9.3,TechCorp Inc
AI11299,Data Scientist,26237,USD,26237,MI,CT,India,S,India,50,"MLOps, Git, SQL, Azure, Statistics",PhD,3,Transportation,2024-09-28,2024-11-27,850,5.9,Machine Intelligence Group
AI11300,Data Scientist,285608,SGD,371290,EX,PT,Singapore,L,Singapore,0,"PyTorch, Statistics, Computer Vision, GCP, Mathematics",PhD,10,Media,2025-01-09,2025-02-21,953,5.4,Autonomous Tech
AI11301,Machine Learning Engineer,73386,USD,73386,EN,FT,South Korea,L,South Korea,0,"Scala, Python, TensorFlow, Git, Hadoop",Associate,0,Manufacturing,2024-05-15,2024-07-03,1736,9.8,Autonomous Tech
AI11302,AI Specialist,24994,USD,24994,EN,CT,China,S,China,0,"Java, Kubernetes, GCP, Docker",Bachelor,0,Media,2024-04-08,2024-05-15,1010,7.6,Advanced Robotics
AI11303,Machine Learning Researcher,84205,AUD,113677,MI,FL,Australia,M,Australia,100,"Hadoop, MLOps, PyTorch, Scala, Kubernetes",Master,3,Energy,2024-06-17,2024-07-02,2481,9,Smart Analytics
AI11304,Deep Learning Engineer,167419,USD,167419,EX,FL,Israel,S,Australia,100,"AWS, Mathematics, Scala",Bachelor,11,Consulting,2024-08-10,2024-09-19,2109,6.1,Neural Networks Co
AI11305,Data Engineer,83819,EUR,71246,EN,CT,Austria,L,Austria,50,"Spark, Deep Learning, TensorFlow, Python, Git",Bachelor,1,Telecommunications,2025-04-05,2025-06-08,2018,7.8,Autonomous Tech
AI11306,Data Scientist,71467,USD,71467,EX,CT,China,M,China,100,"Python, Kubernetes, Tableau, Computer Vision",Master,11,Telecommunications,2024-09-05,2024-09-23,1673,5.8,Predictive Systems
AI11307,AI Specialist,150771,EUR,128155,SE,PT,Netherlands,L,Finland,0,"PyTorch, Kubernetes, Mathematics, Git",Master,5,Media,2025-02-08,2025-02-24,835,7.9,Cloud AI Solutions
AI11308,Autonomous Systems Engineer,187205,USD,187205,EX,FT,Finland,S,Finland,0,"Python, Scala, Git",Bachelor,15,Manufacturing,2024-05-09,2024-05-31,1333,9.2,Quantum Computing Inc
AI11309,AI Architect,25891,USD,25891,EN,FT,China,M,China,50,"SQL, Scala, Deep Learning",PhD,1,Automotive,2024-10-04,2024-12-05,2089,5.4,Cloud AI Solutions
AI11310,Machine Learning Researcher,62044,USD,62044,SE,CT,China,M,France,0,"Deep Learning, Statistics, SQL",Bachelor,5,Automotive,2025-02-13,2025-03-18,2477,6.4,DeepTech Ventures
AI11311,Data Scientist,155807,USD,155807,SE,CT,Israel,L,Israel,100,"Computer Vision, MLOps, Linux, TensorFlow",PhD,6,Real Estate,2024-07-22,2024-09-07,1354,9.4,Advanced Robotics
AI11312,Autonomous Systems Engineer,75916,EUR,64529,EN,FL,Netherlands,S,Netherlands,50,"TensorFlow, Mathematics, Java, MLOps, SQL",Associate,1,Gaming,2024-01-30,2024-03-29,708,7.8,Machine Intelligence Group
AI11313,Autonomous Systems Engineer,93324,SGD,121321,EN,FL,Singapore,L,Singapore,50,"Azure, GCP, Computer Vision, Deep Learning",PhD,1,Manufacturing,2024-04-18,2024-05-19,1592,9.6,Digital Transformation LLC
AI11314,Research Scientist,176161,EUR,149737,EX,FL,France,M,France,50,"Scala, Computer Vision, Azure",Bachelor,11,Real Estate,2024-12-10,2025-02-04,1294,9.5,Autonomous Tech
AI11315,ML Ops Engineer,135633,CAD,169541,SE,CT,Canada,L,Canada,100,"Python, GCP, TensorFlow",PhD,9,Manufacturing,2025-04-11,2025-05-30,2051,8,Future Systems
AI11316,Computer Vision Engineer,96084,USD,96084,MI,FT,Ireland,S,Thailand,50,"Kubernetes, Java, R, Deep Learning",Master,4,Real Estate,2024-06-19,2024-07-20,2346,9.6,AI Innovations
AI11317,AI Product Manager,229922,CHF,206930,EX,FT,Switzerland,M,Switzerland,50,"Python, TensorFlow, Scala, Kubernetes",Associate,15,Transportation,2025-01-14,2025-02-24,1777,7.5,Neural Networks Co
AI11318,AI Research Scientist,92771,USD,92771,EN,CT,Denmark,L,Denmark,50,"Git, Kubernetes, Python",Bachelor,1,Transportation,2024-09-10,2024-10-17,1267,9.4,Predictive Systems
AI11319,Machine Learning Engineer,137444,JPY,15118840,SE,FL,Japan,L,Japan,100,"Docker, Linux, Tableau, NLP, Mathematics",Associate,6,Energy,2024-01-14,2024-03-05,2117,5.1,Neural Networks Co
AI11320,Research Scientist,72988,CAD,91235,EN,FL,Canada,L,Canada,100,"Git, Python, Java, AWS, Scala",Associate,0,Automotive,2024-05-16,2024-06-12,1189,7.7,Smart Analytics
AI11321,Autonomous Systems Engineer,129227,USD,129227,SE,PT,Denmark,S,Denmark,0,"Python, TensorFlow, Git, Deep Learning",Bachelor,8,Automotive,2024-09-05,2024-10-31,1294,6.7,Future Systems
AI11322,ML Ops Engineer,84467,USD,84467,EN,FT,Ireland,L,Ireland,0,"SQL, Docker, Computer Vision",Master,0,Transportation,2025-01-15,2025-03-20,1191,9.7,Predictive Systems
AI11323,Data Analyst,98088,GBP,73566,MI,FL,United Kingdom,L,United Kingdom,0,"PyTorch, Mathematics, Git, Kubernetes, Python",Master,3,Government,2024-05-09,2024-07-11,988,7.3,Cloud AI Solutions
AI11324,Research Scientist,119116,USD,119116,SE,PT,Sweden,S,Sweden,100,"Docker, Linux, Mathematics, Deep Learning",PhD,9,Consulting,2024-03-26,2024-04-21,1723,6.2,Predictive Systems
AI11325,Autonomous Systems Engineer,181037,USD,181037,EX,FL,Ireland,M,Ireland,100,"Linux, Spark, NLP",PhD,18,Energy,2024-09-11,2024-11-23,1753,5.3,Digital Transformation LLC
AI11326,AI Consultant,79650,JPY,8761500,EN,FT,Japan,M,Thailand,50,"Tableau, GCP, PyTorch, MLOps, TensorFlow",PhD,1,Telecommunications,2025-04-06,2025-06-07,1950,9.7,Cognitive Computing
AI11327,Robotics Engineer,81235,CHF,73112,EN,FL,Switzerland,M,Switzerland,50,"R, Spark, Python, Azure",Bachelor,0,Government,2024-04-01,2024-06-08,1105,7.9,Neural Networks Co
AI11328,AI Architect,71268,EUR,60578,EN,CT,Netherlands,M,Netherlands,50,"Tableau, MLOps, Kubernetes, Scala, Mathematics",PhD,1,Telecommunications,2025-03-14,2025-04-10,630,5.3,Autonomous Tech
AI11329,AI Product Manager,227826,CAD,284783,EX,PT,Canada,M,Canada,50,"R, Scala, PyTorch, Python, Linux",Master,13,Technology,2024-08-30,2024-10-07,1875,6.1,Future Systems
AI11330,Robotics Engineer,96577,USD,96577,MI,PT,Ireland,L,Romania,50,"Deep Learning, Spark, Computer Vision, Scala",PhD,3,Energy,2025-04-18,2025-06-01,1204,7.4,Cognitive Computing
AI11331,Data Analyst,32109,USD,32109,EN,CT,China,L,China,0,"Git, NLP, Data Visualization, Mathematics, Linux",Associate,1,Transportation,2024-02-12,2024-03-10,2181,7.1,Smart Analytics
AI11332,AI Architect,125192,USD,125192,EX,PT,China,L,China,0,"MLOps, Deep Learning, R, SQL",Master,14,Manufacturing,2025-03-17,2025-04-21,1763,9.2,Quantum Computing Inc
AI11333,Machine Learning Researcher,70652,JPY,7771720,EN,FL,Japan,L,Japan,100,"Computer Vision, SQL, Linux, Tableau, Git",Bachelor,1,Transportation,2024-12-25,2025-01-15,2207,6,Quantum Computing Inc
AI11334,NLP Engineer,114477,USD,114477,SE,FT,South Korea,L,South Korea,100,"MLOps, Data Visualization, Azure, Docker",Master,7,Gaming,2024-07-12,2024-09-13,2184,7.6,TechCorp Inc
AI11335,Robotics Engineer,46341,USD,46341,EN,CT,South Korea,S,South Korea,100,"Kubernetes, Tableau, NLP, Spark, Linux",Associate,1,Technology,2024-04-05,2024-05-09,2226,7.3,Cognitive Computing
AI11336,Research Scientist,68397,USD,68397,MI,PT,Israel,M,Israel,50,"Tableau, Scala, GCP",Master,4,Automotive,2024-05-05,2024-06-27,1629,7.2,AI Innovations
AI11337,Machine Learning Researcher,87051,USD,87051,MI,FL,Finland,S,Finland,100,"Linux, Java, Data Visualization, Computer Vision",PhD,4,Government,2025-03-20,2025-04-11,1691,9.9,AI Innovations
AI11338,AI Architect,79887,USD,79887,EN,FT,United States,L,United States,0,"Computer Vision, SQL, R",Bachelor,0,Automotive,2025-02-24,2025-04-28,1084,8.7,Smart Analytics
AI11339,Deep Learning Engineer,134547,EUR,114365,EX,FT,France,S,Turkey,50,"Computer Vision, Python, Tableau, TensorFlow, Statistics",Associate,19,Consulting,2024-05-13,2024-07-07,2369,9.9,Algorithmic Solutions
AI11340,Deep Learning Engineer,108427,EUR,92163,MI,FL,Austria,L,Austria,0,"Tableau, GCP, Linux",Associate,2,Real Estate,2024-01-16,2024-02-05,2062,8.8,Smart Analytics
AI11341,Research Scientist,45769,EUR,38904,EN,FL,Austria,S,Canada,50,"Data Visualization, Hadoop, Mathematics, Kubernetes",Bachelor,1,Technology,2024-07-09,2024-08-09,2381,5.1,Digital Transformation LLC
AI11342,Research Scientist,65686,EUR,55833,EN,FT,Netherlands,L,Netherlands,50,"Python, Deep Learning, Git, Scala, MLOps",PhD,1,Telecommunications,2024-10-01,2024-12-09,1542,7.1,Future Systems
AI11343,AI Research Scientist,134629,USD,134629,EX,PT,Israel,M,Israel,0,"R, GCP, Docker, Kubernetes",Bachelor,16,Consulting,2025-04-07,2025-05-25,1542,8.7,Quantum Computing Inc
AI11344,Machine Learning Engineer,105266,USD,105266,EN,FT,Norway,L,Romania,100,"Python, TensorFlow, Kubernetes, PyTorch",Bachelor,0,Government,2024-10-01,2024-11-13,1447,8.2,AI Innovations
AI11345,ML Ops Engineer,111826,CAD,139783,SE,CT,Canada,L,New Zealand,0,"Linux, Python, AWS, SQL",Associate,9,Automotive,2025-02-26,2025-04-29,949,8.1,Advanced Robotics
AI11346,Robotics Engineer,97870,USD,97870,SE,FL,Sweden,S,Norway,0,"Spark, Deep Learning, R",Associate,8,Energy,2024-01-26,2024-03-14,582,9.6,Future Systems
AI11347,NLP Engineer,56233,USD,56233,SE,CT,China,S,China,50,"Tableau, SQL, PyTorch, MLOps, Docker",PhD,9,Manufacturing,2024-05-14,2024-07-03,710,6,TechCorp Inc
AI11348,Data Scientist,136380,AUD,184113,SE,CT,Australia,M,Australia,100,"Hadoop, Docker, Scala",Bachelor,5,Real Estate,2025-02-05,2025-03-17,711,8.6,Cloud AI Solutions
AI11349,Machine Learning Engineer,129432,USD,129432,SE,PT,Sweden,M,Sweden,0,"Linux, Azure, NLP, Statistics, AWS",Associate,7,Gaming,2025-04-13,2025-05-13,2032,8.1,AI Innovations
AI11350,Deep Learning Engineer,274081,USD,274081,EX,FT,Denmark,S,Luxembourg,0,"SQL, Spark, Statistics, Git, Python",Associate,17,Real Estate,2024-12-26,2025-02-23,1154,8.8,DataVision Ltd
AI11351,Data Engineer,70458,USD,70458,MI,PT,Finland,S,Finland,50,"Scala, SQL, Python, Spark, GCP",Bachelor,3,Telecommunications,2024-12-28,2025-01-25,1865,7.4,DataVision Ltd
AI11352,Deep Learning Engineer,54782,CAD,68478,EN,FT,Canada,S,Canada,50,"Hadoop, Data Visualization, AWS, TensorFlow",PhD,0,Government,2024-07-12,2024-08-29,2043,9.8,Advanced Robotics
AI11353,AI Research Scientist,64330,EUR,54681,EN,FT,Austria,M,Austria,100,"Deep Learning, Tableau, Python, Azure",Bachelor,0,Media,2024-03-05,2024-03-25,1355,7.6,Digital Transformation LLC
AI11354,Head of AI,253257,USD,253257,EX,PT,United States,L,United States,100,"GCP, Python, AWS",PhD,12,Transportation,2025-03-31,2025-05-04,950,7.9,Future Systems
AI11355,AI Research Scientist,72157,JPY,7937270,EN,CT,Japan,S,Japan,50,"Azure, Linux, R, Tableau",Associate,1,Gaming,2025-03-29,2025-04-21,1647,6.3,Digital Transformation LLC
AI11356,AI Specialist,79437,EUR,67521,EN,PT,Netherlands,M,Netherlands,100,"Tableau, Hadoop, Java",Master,0,Finance,2025-03-12,2025-03-29,566,6.8,Cognitive Computing
AI11357,AI Research Scientist,89807,USD,89807,EN,PT,Norway,S,Norway,100,"Docker, Spark, MLOps, Scala",Bachelor,0,Consulting,2024-02-28,2024-04-21,987,7.5,TechCorp Inc
AI11358,Data Engineer,223811,USD,223811,EX,FL,Norway,L,Norway,100,"Deep Learning, TensorFlow, NLP, Hadoop",Associate,13,Government,2025-02-10,2025-03-06,1630,6.3,Cloud AI Solutions
AI11359,Principal Data Scientist,43079,USD,43079,SE,CT,India,M,India,100,"MLOps, GCP, Java, PyTorch, Azure",Bachelor,7,Energy,2024-08-23,2024-10-24,781,9.2,Autonomous Tech
AI11360,Data Engineer,171228,SGD,222596,SE,FL,Singapore,L,Singapore,0,"Data Visualization, Hadoop, Python",Bachelor,7,Automotive,2024-12-23,2025-01-25,1585,7.1,DataVision Ltd
AI11361,AI Software Engineer,320305,USD,320305,EX,FT,United States,L,United States,50,"Scala, Hadoop, Tableau, MLOps, Spark",Associate,11,Healthcare,2025-03-05,2025-04-07,2126,9.8,Advanced Robotics
AI11362,AI Specialist,265506,CAD,331883,EX,FT,Canada,L,Canada,100,"AWS, Data Visualization, GCP, Linux",Bachelor,16,Retail,2025-03-18,2025-05-28,1455,7.6,Machine Intelligence Group
AI11363,AI Product Manager,191096,CHF,171986,SE,CT,Switzerland,S,Switzerland,100,"AWS, PyTorch, Computer Vision",Bachelor,6,Telecommunications,2025-04-21,2025-06-06,1793,9.5,Machine Intelligence Group
AI11364,Computer Vision Engineer,46630,USD,46630,MI,PT,China,L,China,100,"Computer Vision, Mathematics, TensorFlow, Python",PhD,4,Healthcare,2024-01-19,2024-03-24,531,5.1,Cloud AI Solutions
AI11365,AI Specialist,97986,USD,97986,SE,FL,Ireland,S,Russia,100,"Python, GCP, TensorFlow, Java",PhD,5,Healthcare,2025-02-26,2025-03-27,686,8,AI Innovations
AI11366,ML Ops Engineer,136685,USD,136685,SE,PT,South Korea,L,South Korea,0,"PyTorch, AWS, Linux",Bachelor,5,Technology,2024-10-14,2024-11-27,784,6.5,Cloud AI Solutions
AI11367,ML Ops Engineer,90657,CAD,113321,MI,PT,Canada,M,Canada,0,"PyTorch, SQL, Mathematics",Bachelor,2,Automotive,2024-10-09,2024-12-10,991,9.8,AI Innovations
AI11368,Research Scientist,170307,USD,170307,SE,FT,United States,L,United States,100,"Azure, Git, AWS",PhD,9,Technology,2025-01-02,2025-03-08,2456,9,Advanced Robotics
AI11369,Deep Learning Engineer,137251,USD,137251,MI,CT,Denmark,L,Denmark,0,"Java, SQL, PyTorch, AWS",Bachelor,2,Telecommunications,2025-02-12,2025-03-07,2401,9.2,Future Systems
AI11370,Data Scientist,175338,USD,175338,EX,PT,Finland,L,Finland,100,"TensorFlow, R, Mathematics, GCP, Deep Learning",Associate,10,Government,2025-02-19,2025-03-09,602,9.1,Digital Transformation LLC
AI11371,Deep Learning Engineer,81903,JPY,9009330,EN,PT,Japan,L,Japan,100,"Scala, Java, GCP",PhD,1,Energy,2024-11-10,2024-11-27,2492,8.8,Predictive Systems
AI11372,Data Engineer,119281,SGD,155065,SE,FT,Singapore,S,Singapore,0,"SQL, Python, Tableau, Deep Learning, AWS",Bachelor,7,Transportation,2024-05-06,2024-07-01,579,6.1,Machine Intelligence Group
AI11373,Machine Learning Researcher,59467,USD,59467,EN,FT,South Korea,L,South Korea,100,"SQL, Git, PyTorch, Kubernetes, Java",PhD,1,Finance,2024-12-08,2025-01-06,1293,9.8,Neural Networks Co
AI11374,Head of AI,136127,EUR,115708,SE,FT,Germany,M,Germany,100,"Git, Computer Vision, Spark",Associate,8,Healthcare,2024-04-18,2024-06-18,1980,7.5,Algorithmic Solutions
AI11375,Deep Learning Engineer,150034,USD,150034,EX,FT,Israel,S,Israel,100,"AWS, Git, Python, TensorFlow, R",Master,19,Government,2025-02-12,2025-04-21,1236,8.8,Autonomous Tech
AI11376,Research Scientist,293963,EUR,249869,EX,FT,Netherlands,L,Netherlands,50,"Scala, NLP, AWS, Azure, Git",Bachelor,12,Manufacturing,2024-06-26,2024-07-24,1473,8,Cognitive Computing
AI11377,NLP Engineer,93910,USD,93910,EN,PT,Norway,M,South Korea,50,"R, Deep Learning, Git, Python, Docker",PhD,1,Energy,2024-11-19,2025-01-20,782,7.6,Predictive Systems
AI11378,AI Specialist,106154,CAD,132693,SE,FL,Canada,S,Canada,100,"Mathematics, Python, Statistics",PhD,9,Retail,2024-09-22,2024-11-24,869,7.9,AI Innovations
AI11379,Principal Data Scientist,83026,EUR,70572,EN,CT,Germany,L,Germany,100,"Java, R, Hadoop, Scala",Associate,1,Education,2025-02-15,2025-04-11,924,6.6,AI Innovations
AI11380,AI Consultant,62488,USD,62488,EX,FL,India,S,India,0,"Git, NLP, Kubernetes, AWS, Computer Vision",Master,10,Healthcare,2024-05-21,2024-07-22,1404,6.3,Cognitive Computing
AI11381,Data Engineer,82469,JPY,9071590,EN,FL,Japan,L,Japan,100,"PyTorch, TensorFlow, Mathematics, Deep Learning, Data Visualization",Associate,0,Telecommunications,2024-07-21,2024-09-18,1642,5.3,DeepTech Ventures
AI11382,AI Research Scientist,37153,USD,37153,MI,FL,India,M,India,100,"Java, R, GCP, MLOps, Docker",PhD,4,Energy,2024-02-14,2024-04-04,2213,8.1,Cloud AI Solutions
AI11383,Head of AI,100902,USD,100902,SE,PT,South Korea,L,South Korea,50,"Python, Java, Linux, TensorFlow",PhD,8,Education,2024-05-27,2024-07-13,1402,9.1,Predictive Systems
AI11384,Data Engineer,61167,SGD,79517,EN,FT,Singapore,S,Singapore,0,"Python, Java, SQL, Linux, NLP",Associate,1,Real Estate,2024-07-25,2024-09-17,1081,8,Advanced Robotics
AI11385,NLP Engineer,72149,USD,72149,EX,PT,India,L,Ukraine,100,"Python, GCP, Tableau",PhD,16,Education,2024-09-13,2024-11-18,917,8.4,Future Systems
